id,likes,Checkins,Returns,Category,commBase,comm24,comm24,comm24_1,diff2448,baseTime,length,shares,hrs,sun_pub,mon_pub,tue_pub,wed_pub,thu_pub,fri_pub,sat_pub,sun_base,mon_base,tue_base,wed_base,thu_base,fri_base,sat_base,output
13302,25247,393,6182,24,17,5,5,17,-7,38,111,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13303,25247,393,6182,24,11,0,0,11,-3,60,8,19,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13304,25247,393,6182,24,20,20,20,20,20,17,0,133,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
13305,25247,393,6182,24,22,2,2,20,-18,48,186,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13306,25247,393,6182,24,7,0,0,6,-2,64,37,4,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13307,25247,393,6182,24,19,5,5,16,-9,38,139,30,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13308,25247,393,6182,24,2,2,2,2,2,1,118,18,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
13309,25247,393,6182,24,12,3,3,12,-6,36,80,19,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13310,25247,393,6182,24,20,4,4,18,-12,32,61,12,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
13311,25247,393,6182,24,48,48,48,48,48,2,15,4,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64
13312,25247,393,6182,24,27,11,11,27,-5,29,107,34,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13313,25247,393,6182,24,13,0,0,12,-1,67,24,2,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13314,25247,393,6182,24,42,12,12,41,-18,35,124,54,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13315,25247,393,6182,24,6,6,6,6,6,16,83,2,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
13316,25247,393,6182,24,2,0,0,2,-2,42,57,2,16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13317,25247,393,6182,24,16,1,1,16,-14,43,8,4,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
13318,1810381,0,173143,42,1850,109,109,1568,-371,57,313,381,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
13319,1810381,0,173143,42,167,167,167,167,167,6,178,29,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,83
13320,1810381,0,173143,42,275,275,275,275,275,6,127,283,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,137
13321,1810381,0,173143,42,433,433,433,433,433,22,122,147,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39
13322,1810381,0,173143,42,514,109,109,501,-296,30,131,198,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
13323,90677,0,1288,34,2,2,2,2,2,15,179,13,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13324,90677,0,1288,34,9,3,3,8,-3,41,50,68,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
13325,90677,0,1288,34,0,0,0,0,0,57,122,14,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13326,90677,0,1288,34,6,0,0,6,0,54,98,11,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13327,90677,0,1288,34,5,4,4,5,3,28,105,59,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13328,90677,0,1288,34,5,2,2,3,2,71,120,59,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
13329,90677,0,1288,34,1,1,1,1,1,22,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13330,90677,0,1288,34,11,6,6,3,3,61,57,57,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
13331,90677,0,1288,34,1,1,1,1,1,2,139,14,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
13332,615014,601,3398,18,73,73,73,73,73,20,24,19,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9
13333,615014,601,3398,18,15,0,0,15,-1,60,170,14,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13334,615014,601,3398,18,225,225,225,225,225,15,68,118,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11
13335,615014,601,3398,18,32,32,32,32,32,21,2562,51,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13336,615014,601,3398,18,52,11,11,52,-30,30,0,316,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13337,615014,601,3398,18,36,1,1,36,-34,32,11,16,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13338,615014,601,3398,18,8,0,0,8,-1,54,24,23,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13339,615014,601,3398,18,17,0,0,17,-17,34,31,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13340,615014,601,3398,18,12,12,12,12,12,16,51,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13341,615014,601,3398,18,56,56,56,56,56,23,55,137,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
13342,615014,601,3398,18,69,17,17,65,-35,37,24,89,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
13343,615014,601,3398,18,92,3,3,90,-86,46,69,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13344,615014,601,3398,18,31,1,1,29,-2,66,15,16,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13345,615014,601,3398,18,12,5,5,12,-2,31,63,15,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
13346,615014,601,3398,18,9,3,3,8,-3,38,47,14,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13347,615014,601,3398,18,3,3,3,3,3,21,0,31,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
13348,615014,601,3398,18,2,2,2,2,2,2,35,11,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
13349,615014,601,3398,18,5,0,0,5,-5,36,11,12,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13350,615014,601,3398,18,5,0,0,5,-1,59,33,21,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13351,615014,601,3398,18,10,0,0,9,-5,55,14,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13352,615014,601,3398,18,10,0,0,10,-1,60,11,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13353,615014,601,3398,18,4,4,4,4,4,18,71,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
13354,615014,601,3398,18,10,0,0,8,-2,63,12,3,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13355,615014,601,3398,18,3,0,0,3,-3,35,3,1,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13356,615014,601,3398,18,11,1,1,10,-9,41,119,14,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
13357,615014,601,3398,18,0,0,0,0,0,46,202,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13358,615014,601,3398,18,2,0,0,2,-2,34,3,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13359,615014,601,3398,18,18,18,18,18,18,3,8,2,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23
13360,9897655,0,17003,14,10,1,1,9,-8,46,76,72,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
13361,9897655,0,17003,14,30,30,30,30,30,12,0,135,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
13362,9897655,0,17003,14,42,42,42,42,42,2,96,282,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,38
13363,9897655,0,17003,14,180,21,21,162,-138,46,113,336,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
13364,9897655,0,17003,14,12,12,12,12,12,15,0,32,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4
13365,9897655,0,17003,14,7,4,4,5,1,34,114,47,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
13366,9897655,0,17003,14,15,1,1,14,-13,48,153,21,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13367,9897655,0,17003,14,6,3,3,5,0,40,89,63,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
13368,9897655,0,17003,14,154,154,154,154,154,2,85,129,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
13369,9897655,0,17003,14,71,71,71,71,71,24,62,769,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8
13370,3159268,0,155474,73,16,1,1,15,-9,49,309,44,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13371,3159268,0,155474,73,2,0,0,2,-2,36,159,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13372,3159268,0,155474,73,8,4,4,7,0,28,172,26,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
13373,3159268,0,155474,73,19,19,19,19,19,17,181,16,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13374,3159268,0,155474,73,13,13,13,13,13,8,339,14,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
13375,3159268,0,155474,73,33,3,3,33,-27,35,326,34,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4
13376,3159268,0,155474,73,2,2,2,2,2,7,0,3,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13377,3159268,0,155474,73,0,0,0,0,0,49,155,2,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13378,3159268,0,155474,73,0,0,0,0,0,0,160,16,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23
13379,3159268,0,155474,73,3,2,2,3,1,33,72,3,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13380,3159268,0,155474,73,5,0,0,5,-5,38,165,58,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13381,3159268,0,155474,73,12,12,12,12,12,5,163,18,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
13382,3159268,0,155474,73,9,9,9,9,9,4,94,20,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
13383,3159268,0,155474,73,11,11,11,11,11,17,76,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13384,3159268,0,155474,73,0,0,0,0,0,0,232,14,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14
13385,3159268,0,155474,73,37,37,37,37,37,15,281,30,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
13386,3159268,0,155474,73,20,0,0,20,-6,54,253,17,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13387,3159268,0,155474,73,41,7,7,34,-27,48,163,18,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13388,3159268,0,155474,73,14,0,0,14,0,72,163,17,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13389,3159268,0,155474,73,22,5,5,21,-12,42,261,16,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13390,3159268,0,155474,73,87,87,87,87,87,13,278,123,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,36
13391,3159268,0,155474,73,16,0,0,14,-2,69,143,3,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13392,3159268,0,155474,73,20,1,1,19,-18,47,196,18,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13393,3159268,0,155474,73,14,0,0,14,-14,33,318,14,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
13394,3159268,0,155474,73,10,1,1,10,-8,38,279,2,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13395,3159268,0,155474,73,3,3,3,3,3,10,144,8,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
13396,3159268,0,155474,73,43,6,6,32,-2,58,70,43,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
13397,3159268,0,155474,73,19,0,0,18,-6,57,178,4,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13398,3159268,0,155474,73,7,1,1,6,0,65,49,3,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13399,3159268,0,155474,73,40,6,6,37,-28,39,184,20,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13400,3159268,0,155474,73,18,9,9,17,0,27,370,27,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13401,3159268,0,155474,73,68,3,3,65,-62,40,107,44,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13402,3159268,0,155474,73,13,1,1,12,-1,49,154,11,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13403,3159268,0,155474,73,13,2,2,11,-3,55,57,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13404,3159268,0,155474,73,3,3,3,3,3,3,174,258,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
13405,3159268,0,155474,73,2,0,0,2,0,67,137,2,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13406,3159268,0,155474,73,22,4,4,16,-2,54,181,288,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13407,3159268,0,155474,73,2,2,2,2,2,21,217,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13408,3159268,0,155474,73,19,1,1,16,-4,53,61,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13409,3159268,0,155474,73,6,1,1,5,-4,28,100,4,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13410,3159268,0,155474,73,10,0,0,10,-8,49,159,18,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13411,3159268,0,155474,73,14,2,2,14,-10,28,235,18,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13412,3159268,0,155474,73,14,10,10,14,6,27,61,14,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
13413,3159268,0,155474,73,14,0,0,14,-14,48,181,31,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13414,3159268,0,155474,73,7,1,1,7,-5,30,220,11,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
13415,3159268,0,155474,73,0,0,0,0,0,0,82,13,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16
13416,3159268,0,155474,73,45,12,12,37,-21,42,123,46,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
13417,3159268,0,155474,73,5,2,2,5,-1,32,125,17,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13418,3159268,0,155474,73,2,0,0,2,-2,31,163,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13419,3159268,0,155474,73,5,5,5,5,5,11,146,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
13420,3159268,0,155474,73,6,1,1,5,-4,47,206,15,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13421,3159268,0,155474,73,14,6,6,13,-2,31,117,22,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13422,3159268,0,155474,73,6,4,4,6,2,29,148,14,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13423,3159268,0,155474,73,50,50,50,50,50,9,64,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
13424,3159268,0,155474,73,12,4,4,9,-4,33,130,188,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
13425,3159268,0,155474,73,35,35,35,35,35,9,155,15,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
13426,3159268,0,155474,73,0,0,0,0,0,0,102,16,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
13427,1283,0,25,18,6,6,6,6,6,4,13,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13428,1283,0,25,18,2,2,2,2,2,14,5,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13429,1283,0,25,18,19,2,2,18,-15,38,8,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13430,1283,0,25,18,1,0,0,1,0,67,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13431,1283,0,25,18,1,0,0,1,-1,42,25,1,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13432,1283,0,25,18,11,7,7,11,3,26,24,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13433,1283,0,25,18,15,0,0,15,-5,53,18,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
13434,1283,0,25,18,9,4,4,9,-1,34,38,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13435,1283,0,25,18,7,1,1,6,-1,58,14,2,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13436,1283,0,25,18,1,1,1,1,1,14,63,1,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13437,319948,225,51,23,1,1,1,1,1,15,126,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13438,319948,225,51,23,1,1,1,1,1,9,25,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13439,319948,225,51,23,1,0,0,1,-1,31,112,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13440,319948,225,51,23,1,1,1,1,1,6,53,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13441,319948,225,51,23,1,0,0,1,-1,38,87,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13442,319948,225,51,23,1,0,0,1,-1,34,115,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13443,319948,225,51,23,1,1,1,1,1,10,49,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13444,319948,225,51,23,2,0,0,2,0,50,119,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13445,319948,225,51,23,6,6,6,6,6,14,0,17,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
13446,319948,225,51,23,27,27,27,27,27,10,67,13,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4
13447,319948,225,51,23,24,24,24,24,24,14,38,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
13448,319948,225,51,23,8,0,0,8,-5,51,11,26,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
13449,319948,225,51,23,8,2,2,8,-4,28,28,2,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13450,319948,225,51,23,4,0,0,4,0,67,49,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13451,319948,225,51,23,38,38,38,38,38,8,37,22,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
13452,319948,225,51,23,4,1,1,4,-2,36,23,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13453,319948,225,51,23,6,0,0,6,-1,66,8,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13454,319948,225,51,23,1,1,1,1,1,23,132,4,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
13455,319948,225,51,23,1,0,0,1,0,52,88,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13456,319948,225,51,23,6,6,6,6,6,9,36,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13457,319948,225,51,23,5,0,0,5,-1,67,41,47,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13458,319948,225,51,23,4,0,0,3,-1,72,34,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13459,319948,225,51,23,4,4,4,4,4,13,58,2,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
13460,319948,225,51,23,4,4,4,4,4,15,49,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13461,319948,225,51,23,3,1,1,3,-1,27,45,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13462,319948,225,51,23,5,2,2,3,-1,35,26,3,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
13463,319948,225,51,23,3,3,3,3,3,7,28,2,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13464,319948,225,51,23,0,0,0,0,0,40,7,4,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13465,319948,225,51,23,0,0,0,0,0,30,17,2,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13466,319948,225,51,23,5,5,5,5,5,6,77,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13467,319948,225,51,23,19,19,19,19,19,14,11,7,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
13468,66311,600,442,75,0,0,0,0,0,47,46,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13469,66311,600,442,75,0,0,0,0,0,5,0,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13470,66311,600,442,75,1,0,0,1,-1,37,64,2,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13471,66311,600,442,75,2,0,0,2,0,49,44,2,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13472,66311,600,442,75,0,0,0,0,0,44,12,2,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
13473,66311,600,442,75,0,0,0,0,0,68,10,2,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13474,66311,600,442,75,0,0,0,0,0,65,14,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13475,66311,600,442,75,1,0,0,1,0,68,399,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13476,66311,600,442,75,0,0,0,0,0,32,234,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13477,66311,600,442,75,1,0,0,1,-1,46,79,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13478,66311,600,442,75,0,0,0,0,0,70,15,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13479,66311,600,442,75,1,0,0,1,-1,31,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13480,66311,600,442,75,0,0,0,0,0,69,0,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13481,66311,600,442,75,0,0,0,0,0,47,3,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13482,66311,600,442,75,1,0,0,1,0,72,82,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13483,66311,600,442,75,0,0,0,0,0,1,105,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13484,66311,600,442,75,0,0,0,0,0,5,13,1,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13485,66311,600,442,75,0,0,0,0,0,65,86,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13486,66311,600,442,75,2,0,0,2,-2,28,0,4,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13487,66311,600,442,75,0,0,0,0,0,26,91,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13488,66311,600,442,75,0,0,0,0,0,69,157,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13489,66311,600,442,75,0,0,0,0,0,17,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13490,66311,600,442,75,1,0,0,0,-1,60,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13491,66311,600,442,75,0,0,0,0,0,28,25,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13492,66311,600,442,75,3,3,3,3,3,19,52,15,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13493,66311,600,442,75,0,0,0,0,0,8,0,1,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13494,66311,600,442,75,1,1,1,1,1,5,109,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13495,66311,600,442,75,1,0,0,1,-1,30,96,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13496,66311,600,442,75,0,0,0,0,0,36,51,2,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13497,66311,600,442,75,0,0,0,0,0,62,130,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13498,66311,600,442,75,0,0,0,0,0,51,58,6,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13499,66311,600,442,75,1,0,0,1,-1,36,103,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13500,66311,600,442,75,6,0,0,6,-6,41,152,14,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13501,66311,600,442,75,0,0,0,0,0,5,15,1,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13502,66311,600,442,75,1,1,1,1,1,18,59,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13503,66311,600,442,75,1,1,1,1,1,6,164,1,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13504,66311,600,442,75,2,0,0,2,0,56,9,2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13505,66311,600,442,75,1,1,1,1,1,11,88,2,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13506,66311,600,442,75,0,0,0,0,0,26,99,2,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13507,66311,600,442,75,0,0,0,0,0,5,10,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13508,66311,600,442,75,0,0,0,0,0,44,23,1,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13509,66311,600,442,75,2,2,2,2,2,19,113,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13510,66311,600,442,75,2,2,2,2,2,16,65,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13511,66311,600,442,75,0,0,0,0,0,58,0,3,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13512,66311,600,442,75,1,0,0,0,-1,54,145,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13513,66311,600,442,75,1,0,0,1,0,69,212,3,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13514,66311,600,442,75,1,1,1,1,1,18,0,1,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13515,66311,600,442,75,0,0,0,0,0,72,71,2,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13516,66311,600,442,75,3,3,3,3,3,19,71,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13517,66311,600,442,75,1,0,0,1,0,58,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13518,66311,600,442,75,2,0,0,1,-1,63,65,1,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13519,66311,600,442,75,0,0,0,0,0,44,48,1,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13520,66311,600,442,75,1,0,0,1,-1,41,28,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13521,66311,600,442,75,2,0,0,2,0,63,14,1,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13522,66311,600,442,75,0,0,0,0,0,28,37,2,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13523,66311,600,442,75,1,0,0,1,0,54,27,18,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13524,66311,600,442,75,1,0,0,1,0,54,303,1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13525,66311,600,442,75,2,2,2,2,2,16,15,1,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
13526,66311,600,442,75,2,2,2,2,2,18,36,2,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13527,66311,600,442,75,0,0,0,0,0,68,6,1,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
